ts_unix,elapsed_s,head_series,head_chunks,head_min_ms,head_max_ms,head_span_s,appended_total,ingest_rate,cpu_seconds,cpu_pct16,rss_gib,scrape_max_s,min_up,compactions_total,compactions_failed,compaction_dur_sum,compaction_dur_count,head_truncations_total,head_gc_dur_sum,wal_fsync_dur_sum,wal_truncations_total,blocks_loaded,tsdb_disk_mib,mount_avail_gib
1780858800,2480,6.40016e+06,2.04805156e+08,1.780856290466e+12,1.780858799913e+12,2509,2.458341457e+10,10120253,33947.52,85.6,21.31,0.283648728,1,0,0,0,0,0,0,63.08672163200005,0,0,140971, 906
1780858810,2490,6.40016e+06,2.04805158e+08,1.780856290466e+12,1.780858810005e+12,2520,2.4684817105e+10,10140254,34083.9,85.2,21.31,0.293120426,1,0,0,0,0,0,0,63.30537227600005,0,0,141438, 905
1780858820,2500,6.40016e+06,2.0740522e+08,1.780856290466e+12,1.780858820177e+12,2530,2.478621964e+10,10140254,34221.25,85.8,21.31,0.276624189,1,0,0,0,0,0,0,63.600692796000054,0,0,141907, 905
1780858830,2510,6.40016e+06,2.08005244e+08,1.780856290466e+12,1.780858830245e+12,2540,2.488702216e+10,10080252,34357.98,85.5,21.31,0.335905264,1,0,0,0,0,0,0,63.879988268000055,0,0,142374, 905
1780858840,2520,6.40016e+06,2.09605281e+08,1.780856290466e+12,1.780858840385e+12,2550,2.498822469e+10,10120253,34494.35,85.2,21.31,0.286694562,1,0,0,0,0,0,0,64.07851269300005,0,0,143006, 904
1780858850,2530,6.40016e+06,2.10405298e+08,1.780856290466e+12,1.780858850515e+12,2560,2.508942722e+10,10120253,34634.58,87.6,21.31,0.287657756,1,0,0,0,0,0,0,64.34467858300003,0,0,144093, 903
1780858860,2540,6.40016e+06,2.1051501e+08,1.780856290466e+12,1.780858860636e+12,2570,2.5190429745e+10,10100252,34769.15,84.1,21.47,0.285224921,1,0,0,0,0,0,0,64.62079401800004,0,0,144560, 902
1780858871,2551,6.40016e+06,2.11205316e+08,1.780856290466e+12,1.780858870583e+12,2580,2.526823169e+10,7072904,34928.75,90.7,21.84,0.583101848,1,0,0,0,0,0,0,64.78422290500004,0,0,144922, 902
1780858881,2561,6.40016e+06,2.11205316e+08,1.780856290466e+12,1.780858880977e+12,2591,2.5375234365e+10,10700268,35072.21,89.7,21.85,0.284831358,1,0,0,0,0,0,0,65.10796916600003,0,0,145414, 902
1780858891,2571,6.40016e+06,2.12605349e+08,1.780856290466e+12,1.780858891031e+12,2601,2.547623689e+10,10100252,35207.35,84.5,21.85,0.30364561,1,0,0,0,0,0,0,65.37474607200005,0,0,145881, 901
1780858901,2581,6.40016e+06,2.14205396e+08,1.780856290466e+12,1.780858901185e+12,2611,2.5577239415e+10,10100252,35342.39,84.4,21.85,0.26796262,1,0,0,0,0,0,0,65.65771573500005,0,0,146351, 901
1780858911,2591,6.40016e+06,2.15805437e+08,1.780856290466e+12,1.780858911307e+12,2621,2.567824194e+10,10100252,35484.16,88.6,21.85,0.30192055,1,0,0,0,0,0,0,65.85507687600006,0,0,147567, 899
1780858921,2601,6.40016e+06,2.16005441e+08,1.780856290466e+12,1.780858921432e+12,2631,2.5779644475e+10,10140254,35619.06,84.3,21.90,0.311284311,1,0,0,0,0,0,0,66.12582240500005,0,0,148035, 899
1780858931,2611,6.40016e+06,2.16605454e+08,1.780856290466e+12,1.780858931561e+12,2641,2.588104701e+10,10140254,35754.04,84.4,21.90,0.273764826,1,0,0,0,0,0,0,66.39797570600007,0,0,148504, 899
1780858941,2621,6.40016e+06,2.16605455e+08,1.780856290466e+12,1.780858941659e+12,2651,2.5982049535e+10,10100252,35888.91,84.3,21.90,0.293514416,1,0,0,0,0,0,0,66.59958694100007,0,0,148971, 898
1780858952,2632,6.40016e+06,2.17205468e+08,1.780856290466e+12,1.780858951764e+12,2661,2.6083252065e+10,9200230,36024.31,76.9,21.90,0.277940806,1,0,0,0,0,0,0,66.89407930600007,0,0,149440, 898
1780858962,2642,6.40016e+06,2.17412314e+08,1.780856290466e+12,1.78085896188e+12,2671,2.618425459e+10,10100252,36159.37,84.4,21.90,0.297662389,1,0,0,0,0,0,0,67.17049431200006,0,0,149906, 897
1780858972,2652,6.40016e+06,2.20434459e+08,1.780856290466e+12,1.780858972016e+12,2682,2.6285257115e+10,10100252,36297.11,86.1,22.36,0.312919013,1,0,0,0,0,0,0,67.37171627000005,0,0,150454, 897
1780858982,2662,6.40016e+06,2.21165348e+08,1.780856290466e+12,1.780858982133e+12,2692,2.6386859655e+10,10160254,36441.91,90.5,24.65,0.282652651,1,0,0,0,0,0,0,67.69820102200006,0,0,151598, 896
1780858992,2672,6.40016e+06,2.22405601e+08,1.780856290466e+12,1.780858991912e+12,2701,2.6477661925e+10,9080227,36586.62,90.4,25.13,0.777317091,1,0,0,0,0,0,0,67.91199010500006,0,0,152018, 895
1780859002,2682,6.40016e+06,2.23005613e+08,1.780856290466e+12,1.780859002371e+12,2712,2.6565664125e+10,8800220,36744.78,98.8,25.22,0.419635111,1,0,0,0,0,0,0,68.17927474400005,0,0,152428, 895
1780859012,2692,6.40016e+06,2.23005614e+08,1.780856290466e+12,1.78085901259e+12,2722,2.666826669e+10,10260256,36882.75,86.2,25.23,0.30320124,1,0,0,0,0,0,0,68.45920237000004,0,0,152900, 894
1780859022,2702,6.40016e+06,2.23605628e+08,1.780856290466e+12,1.780859022714e+12,2732,2.6769269215e+10,10100252,37016.91,83.9,25.23,0.296026832,1,0,0,0,0,0,0,68.72899880900005,0,0,153366, 894
1780859033,2713,6.40016e+06,2.23805633e+08,1.780856290466e+12,1.780859032816e+12,2742,2.687027174e+10,9182048,37151.62,76.5,25.23,0.288532134,1,0,0,0,0,0,0,68.94160721600004,0,0,153835, 893
1780859043,2723,6.40016e+06,2.26205687e+08,1.780856290466e+12,1.780859042948e+12,2752,2.697187428e+10,10160254,37291.19,87.2,25.23,0.319693387,1,0,0,0,0,0,0,69.28671463000003,0,0,154835, 892
1780859053,2733,6.40016e+06,2.27005712e+08,1.780856290466e+12,1.780859053064e+12,2763,2.707307681e+10,10120253,37427.77,85.4,25.26,0.291586129,1,0,0,0,0,0,0,69.60940894400002,0,0,155492, 892
1780859063,2743,6.40016e+06,2.27735283e+08,1.780856290466e+12,1.780859063163e+12,2773,2.7174079335e+10,10100252,37562.74,84.4,25.27,0.314691551,1,0,0,0,0,0,0,69.82148230600002,0,0,155959, 891
1780859073,2753,6.40016e+06,2.29005765e+08,1.780856290466e+12,1.780859073312e+12,2783,2.727508186e+10,10100252,37697.9,84.5,25.27,0.308216213,1,0,0,0,0,0,0,70.09561248700004,0,0,156427, 891
1780859083,2763,6.40016e+06,2.2920577e+08,1.780856290466e+12,1.780859083433e+12,2793,2.737628439e+10,10120253,37833.07,84.5,25.27,0.296675757,1,0,0,0,0,0,0,70.38341296900002,0,0,156893, 890
1780859093,2773,6.40016e+06,2.29405776e+08,1.780856290466e+12,1.780859093525e+12,2803,2.747788693e+10,10160254,37968.1,84.4,25.27,0.282693395,1,0,0,0,0,0,0,70.59947012700003,0,0,157360, 890
1780859103,2783,6.40016e+06,2.30005788e+08,1.780856290466e+12,1.780859103622e+12,2813,2.757868945e+10,10080252,38102.85,84.2,25.27,0.295361383,1,0,0,0,0,0,0,70.85844447800002,0,0,157831, 889
1780859114,2794,6.40016e+06,2.30805808e+08,1.780856290466e+12,1.780859113723e+12,2823,2.7680091985e+10,9218412,38242.62,79.4,25.27,0.296720602,1,0,0,0,0,0,0,71.14068379300002,0,0,158986, 888
1780859124,2804,6.40016e+06,2.33405871e+08,1.780856290466e+12,1.78085912352e+12,2833,2.776389408e+10,8380210,38390.6,92.5,25.30,0.721881063,1,0,0,0,0,0,0,71.37454224500003,0,0,159373, 888
1780859134,2814,6.40016e+06,2.33605882e+08,1.780856290466e+12,1.780859134112e+12,2844,2.785949647e+10,9560239,38546.77,97.6,25.31,0.299280882,1,0,0,0,0,0,0,71.62180973100003,0,0,159815, 888
1780859144,2824,6.40016e+06,2.35005917e+08,1.780856290466e+12,1.780859144233e+12,2854,2.7960498995e+10,10100252,38682.19,84.6,25.31,0.298475288,1,0,0,0,0,0,0,71.92437736700002,0,0,160283, 887
1780859154,2834,6.40016e+06,2.3560593e+08,1.780856290466e+12,1.780859154325e+12,2864,2.8062101535e+10,10160254,38817.36,84.5,25.31,0.295241865,1,0,0,0,0,0,0,72.19712704800001,0,0,160750, 887
1780859164,2844,6.40016e+06,2.35605931e+08,1.780856290466e+12,1.78085916446e+12,2874,2.816310406e+10,10100252,38952.74,84.6,25.31,0.275320312,1,0,0,0,0,0,0,72.406352979,0,0,161221, 886
1780859174,2854,6.40016e+06,2.36405948e+08,1.780856290466e+12,1.780859174552e+12,2884,2.8264506595e+10,10140254,39093.56,88.0,25.31,0.319470709,1,0,0,0,0,0,0,72.68424675400001,0,0,162386, 885
1780859184,2864,6.40016e+06,2.36605953e+08,1.780856290466e+12,1.780859184705e+12,2894,2.8365309115e+10,10080252,39229.67,85.1,25.35,0.27244114,1,0,0,0,0,0,0,72.96284041000003,0,0,162931, 884
1780859195,2875,6.40016e+06,2.38005987e+08,1.780856290466e+12,1.780859194793e+12,2904,2.846631164e+10,9182048,39365.23,77.0,25.36,0.278970267,1,0,0,0,0,0,0,73.17627740300003,0,0,163397, 884
1780859205,2885,6.40016e+06,2.39606029e+08,1.780856290466e+12,1.780859204885e+12,2914,2.8567714175e+10,10140254,39500.76,84.7,25.36,0.307129906,1,0,0,0,0,0,0,73.44552523000003,0,0,163865, 884
1780859215,2895,6.40016e+06,2.40006048e+08,1.780856290466e+12,1.780859215057e+12,2925,2.866911671e+10,10140254,39636.49,84.8,25.36,0.301409372,1,0,0,0,0,0,0,73.72492267300002,0,0,164334, 883
1780859225,2905,6.40016e+06,2.41406078e+08,1.780856290466e+12,1.780859225128e+12,2935,2.877031924e+10,10120253,39771.73,84.5,25.36,0.286278205,1,0,0,0,0,0,0,73.93861152800002,0,0,164801, 883
1780859235,2915,6.40016e+06,2.42006091e+08,1.780856290466e+12,1.780859235265e+12,2945,2.887112176e+10,10080252,39906.54,84.3,25.36,0.276154227,1,0,0,0,0,0,0,74.21302406000002,0,0,165293, 882
1780859245,2925,6.40016e+06,2.424061e+08,1.780856290466e+12,1.7808592454e+12,2955,2.897232429e+10,10120253,40047.31,88.0,25.36,0.302685032,1,0,0,0,0,0,0,74.475209953,0,0,166503, 881
1780859255,2935,6.40016e+06,2.42806108e+08,1.780856290466e+12,1.780859255032e+12,2965,2.905032624e+10,7800195,40199.77,95.3,25.40,0.870336743,1,0,0,0,0,0,0,74.640792973,0,0,166867, 881
1780859265,2945,6.40016e+06,2.43206119e+08,1.780856290466e+12,1.780859265685e+12,2975,2.915152877e+10,10120253,40350.77,94.4,25.40,0.342022399,1,0,0,0,0,0,0,74.939469915,0,0,167330, 880
1780859276,2956,6.40016e+06,2.45406172e+08,1.780856290466e+12,1.780859275857e+12,2985,2.92527313e+10,9200230,40486.27,77.0,25.40,0.311562257,1,0,0,0,0,0,0,75.20871103800002,0,0,167800, 880
1780859286,2966,6.40016e+06,2.46006193e+08,1.780856290466e+12,1.78085928594e+12,2995,2.935393383e+10,10120253,40621.31,84.4,25.40,0.275427372,1,0,0,0,0,0,0,75.43619560800002,0,0,168266, 879
1780859296,2976,6.40016e+06,2.4740623e+08,1.780856290466e+12,1.780859296059e+12,3006,2.9454536345e+10,10060252,40756.43,84.5,25.40,0.297884226,1,0,0,0,0,0,0,75.70725914400002,0,0,168735, 879
1780859306,2986,6.40016e+06,2.48006243e+08,1.780856290466e+12,1.780859306195e+12,3016,2.955593888e+10,10140254,40896.91,87.8,25.40,0.298765211,1,0,0,0,0,0,0,75.98981336800001,0,0,170000, 878
1780859316,2996,6.40016e+06,2.48206247e+08,1.780856290466e+12,1.780859316312e+12,3026,2.965714141e+10,10120253,41032.55,84.8,25.44,0.309457542,1,0,0,0,0,0,0,76.19547633700002,0,0,170565, 877
1780859326,3006,6.40016e+06,2.48221074e+08,1.780856290466e+12,1.780859326417e+12,3036,2.9758543945e+10,10140254,41167.84,84.6,25.44,0.279268647,1,0,0,0,0,0,0,76.478438174,0,0,171034, 877
1780859336,3016,6.40016e+06,2.49006265e+08,1.780856290466e+12,1.780859336544e+12,3046,2.985994648e+10,10140254,41302.91,84.4,25.44,0.291508132,1,0,0,0,0,0,0,76.76516634900001,0,0,171501, 876
1780859346,3026,6.40016e+06,2.51206316e+08,1.780856290466e+12,1.780859346644e+12,3056,2.9960749e+10,10080252,41437.7,84.2,25.44,0.270927971,1,0,0,0,0,0,0,76.970728957,0,0,171969, 876
1780859357,3037,6.40016e+06,2.5240635e+08,1.780856290466e+12,1.78085935676e+12,3066,3.0061751525e+10,9182048,41572.46,76.6,25.44,0.281541355,1,0,0,0,0,0,0,77.23842121499999,0,0,172435, 875
1780859367,3047,6.40016e+06,2.52806367e+08,1.780856290466e+12,1.780859366872e+12,3076,3.0162954055e+10,10120253,41706.62,83.9,25.44,0.284604123,1,0,0,0,0,0,0,77.50637451999998,0,0,172915, 875
1780859377,3057,6.40016e+06,2.54006395e+08,1.780856290466e+12,1.780859377019e+12,3087,3.02647566e+10,10180254,41848.17,88.5,25.45,0.294615749,1,0,0,0,0,0,0,77.74410704399999,0,0,174068, 874
1780859387,3067,6.40016e+06,2.54606407e+08,1.780856290466e+12,1.780859386726e+12,3096,3.033715841e+10,7240181,42005.91,98.6,25.49,0.824171527,1,0,0,0,0,0,0,77.99141636999998,0,0,174406, 873
1780859397,3077,6.40016e+06,2.54606407e+08,1.780856290466e+12,1.780859397351e+12,3107,3.0443761075e+10,10660266,42154.29,92.7,25.49,0.298589301,1,0,0,0,0,0,0,78.28596643599998,0,0,174898, 873
1780859407,3087,6.40016e+06,2.55206421e+08,1.780856290466e+12,1.78085940747e+12,3117,3.05447636e+10,10100252,42288.98,84.2,25.49,0.284005335,1,0,0,0,0,0,0,78.56700410199997,0,0,175366, 872
1780859417,3097,6.40016e+06,2.56406448e+08,1.780856290466e+12,1.780859417594e+12,3127,3.0645766125e+10,10100252,42423.75,84.2,25.49,0.28280044,1,0,0,0,0,0,0,78.77764132899998,0,0,175833, 872
1780859427,3107,6.40016e+06,2.584065e+08,1.780856290466e+12,1.780859427696e+12,3137,3.074676865e+10,10100252,42559.28,84.7,25.49,0.314534323,1,0,0,0,0,0,0,79.06100870499998,0,0,176300, 871
1780859438,3118,6.40016e+06,2.58806512e+08,1.780856290466e+12,1.780859437801e+12,3147,3.0848171185e+10,9218412,42700.49,80.2,25.49,0.334821928,1,0,0,0,0,0,0,79.34840085499998,0,0,177492, 870
1780859448,3128,6.40016e+06,2.59206528e+08,1.780856290466e+12,1.780859447942e+12,3157,3.094957372e+10,10140254,42836.05,84.7,25.52,0.265149156,1,0,0,0,0,0,0,79.56688178699997,0,0,177982, 870
1780859458,3138,6.40016e+06,2.60606558e+08,1.780856290466e+12,1.780859458081e+12,3168,3.1050976255e+10,10140254,42971.8,84.8,25.52,0.298869129,1,0,0,0,0,0,0,79.83358765699995,0,0,178448, 869
1780859468,3148,6.40016e+06,2.61006567e+08,1.780856290466e+12,1.780859468192e+12,3178,3.115157877e+10,10060252,43106.44,84.1,25.52,0.31907957,1,0,0,0,0,0,0,80.09650205099996,0,0,178916, 869
1780859478,3158,6.40016e+06,2.61406576e+08,1.780856290466e+12,1.780859478256e+12,3188,3.125238129e+10,10080252,43241.17,84.2,25.52,0.314028815,1,0,0,0,0,0,0,80.30180171499995,0,0,179382, 868
1780859488,3168,6.40016e+06,2.61806586e+08,1.780856290466e+12,1.780859488405e+12,3198,3.135438384e+10,10200255,43375.93,84.2,25.52,0.272976918,1,0,0,0,0,0,0,80.58493170099996,0,0,179849, 868
1780859498,3178,6.40016e+06,2.64406646e+08,1.780856290466e+12,1.780859498502e+12,3208,3.145518636e+10,10080252,43511.93,85.0,25.52,0.326919033,1,0,0,0,0,0,0,80.85427694299996,0,0,180393, 867
1780859508,3188,6.40016e+06,2.6520667e+08,1.780856290466e+12,1.780859508395e+12,3218,3.1553388815e+10,9820246,43654.82,89.3,25.53,0.52263334,1,0,0,0,0,0,0,81.05257703099996,0,0,181548, 866
1780859519,3199,6.40016e+06,2.65406678e+08,1.780856290466e+12,1.780859518721e+12,3228,3.162719066e+10,6709259,43814.91,91.0,25.56,0.738614582,1,0,0,0,0,0,0,81.29768982299996,0,0,181890, 866
1780859529,3209,6.40016e+06,2.66406706e+08,1.780856290466e+12,1.780859529083e+12,3239,3.173439334e+10,10720268,43960.42,90.9,25.56,0.336830128,1,0,0,0,0,0,0,81.61920357899994,0,0,182386, 865
1780859539,3219,6.40016e+06,2.67406726e+08,1.780856290466e+12,1.780859539232e+12,3249,3.183559587e+10,10120253,44095.46,84.4,25.56,0.287772048,1,0,0,0,0,0,0,81.82320944199995,0,0,182855, 865
1780859549,3229,6.40016e+06,2.67406727e+08,1.780856290466e+12,1.780859549353e+12,3259,3.19367984e+10,10120253,44230.41,84.3,25.56,0.281974312,1,0,0,0,0,0,0,82.11135882099995,0,0,183321, 865
1780859559,3239,6.40016e+06,2.68206745e+08,1.780856290466e+12,1.780859559445e+12,3269,3.2038200935e+10,10140254,44365.79,84.6,25.56,0.303753618,1,0,0,0,0,0,0,82.38473347499996,0,0,183788, 864
1780859569,3249,6.40016e+06,2.6880676e+08,1.780856290466e+12,1.78085956958e+12,3279,3.213920346e+10,10100252,44505.01,87.0,25.56,0.281147077,1,0,0,0,0,0,0,82.58900165799997,0,0,184798, 863
1780859579,3259,6.40016e+06,2.706068e+08,1.780856290466e+12,1.780859579687e+12,3289,3.2240806e+10,10160254,44640.56,84.7,25.59,0.310192014,1,0,0,0,0,0,0,82.86648107999997,0,0,185264, 863
1780859590,3270,6.40016e+06,2.71406825e+08,1.780856290466e+12,1.780859589825e+12,3299,3.234160852e+10,9163865,44775.74,76.8,25.59,0.291681981,1,0,0,0,0,0,0,83.15783602299997,0,0,185733, 862
1780859600,3280,6.40016e+06,2.71806843e+08,1.780856290466e+12,1.780859599947e+12,3309,3.2442611045e+10,10100252,44910.87,84.5,25.59,0.304711406,1,0,0,0,0,0,0,83.37728099299997,0,0,186198, 862
1780859610,3290,6.40016e+06,2.73206874e+08,1.780856290466e+12,1.780859610005e+12,3320,3.2543813575e+10,10120253,45045.14,83.9,25.59,0.28186091,1,0,0,0,0,0,0,83.65650051499998,0,0,186666, 861
1780859620,3300,6.40016e+06,2.73806887e+08,1.780856290466e+12,1.780859620198e+12,3330,3.264561612e+10,10180254,45180.88,84.8,25.59,0.274561294,1,0,0,0,0,0,0,83.92715026399996,0,0,187137, 861
1780859630,3310,6.40016e+06,2.744069e+08,1.780856290466e+12,1.780859630242e+12,3340,3.2746618645e+10,10100252,45318.4,86.0,25.59,0.318145831,1,0,0,0,0,0,0,84.13261421599996,0,0,187956, 860
1780859640,3320,6.40016e+06,2.74806911e+08,1.780856290466e+12,1.78085964006e+12,3350,3.2840821e+10,9420236,45462.19,89.9,25.61,0.780961717,1,0,0,0,0,0,0,84.44105996399996,0,0,188858, 859
1780859650,3330,6.40016e+06,2.76006939e+08,1.780856290466e+12,1.780859650388e+12,3360,3.2916622895e+10,7580190,45620.3,98.8,25.63,0.539673566,1,0,0,0,0,0,0,84.71300334799997,0,0,189214, 859
1780859661,3341,6.40016e+06,2.77806983e+08,1.780856290466e+12,1.780859660794e+12,3370,3.302242554e+10,9618422,45762.41,80.7,25.63,0.287538913,1,0,0,0,0,0,0,84.93828321599996,0,0,189701, 858
1780859671,3351,6.40016e+06,2.78006996e+08,1.780856290466e+12,1.780859670946e+12,3380,3.3123828075e+10,10140254,45897.47,84.4,25.63,0.279856061,1,0,0,0,0,0,0,85.21675481799996,0,0,190169, 858
1780859681,3361,6.40016e+06,2.79007022e+08,1.780856290466e+12,1.780859681045e+12,3391,3.3225430615e+10,10160254,46032.42,84.3,25.63,0.272153799,1,0,0,0,0,0,0,85.49961901499995,0,0,190637, 857
1780859691,3371,6.40016e+06,2.80207046e+08,1.780856290466e+12,1.78085969118e+12,3401,3.332643314e+10,10100252,46167.55,84.5,25.63,0.314955464,1,0,0,0,0,0,0,85.70172397699994,0,0,191107, 857
1780859701,3381,6.40016e+06,2.80207047e+08,1.780856290466e+12,1.780859701276e+12,3411,3.3427835675e+10,10140254,46308.79,88.3,25.63,0.292568128,1,0,0,0,0,0,0,85.96442098599995,0,0,192373, 856
1780859711,3391,6.40016e+06,2.80207048e+08,1.780856290466e+12,1.780859711419e+12,3421,3.3528638195e+10,10080252,46443.51,84.2,25.67,0.291003133,1,0,0,0,0,0,0,86.25622174099996,0,0,192842, 855
1780859721,3401,6.40016e+06,2.80807061e+08,1.780856290466e+12,1.780859721555e+12,3431,3.3630240735e+10,10160254,46578.65,84.5,25.67,0.275160296,1,0,0,0,0,0,0,86.47728682899995,0,0,193308, 855
1780859731,3411,6.40016e+06,2.83207116e+08,1.780856290466e+12,1.780859731672e+12,3441,3.373124326e+10,10100252,46713.8,84.5,25.67,0.280428957,1,0,0,0,0,0,0,86.74278542599994,0,0,193776, 854
1780859742,3422,6.40016e+06,2.84007141e+08,1.780856290466e+12,1.780859741801e+12,3451,3.38328458e+10,9236595,46848.86,76.7,25.67,0.281273001,1,0,0,0,0,0,0,87.01164750899994,0,0,194245, 854
1780859752,3432,6.40016e+06,2.84607162e+08,1.780856290466e+12,1.780859751852e+12,3461,3.393364832e+10,10080252,46983.29,84.0,25.67,0.29066185,1,0,0,0,0,0,0,87.22066787799994,0,0,194712, 853
1780859762,3442,6.40016e+06,2.86407202e+08,1.780856290466e+12,1.780859762004e+12,3472,3.403485085e+10,10120253,47120.47,85.7,25.67,0.285018719,1,0,0,0,0,0,0,87.54304174099994,0,0,195508, 853
1780859772,3452,6.40016e+06,2.86607207e+08,1.780856290466e+12,1.780859771781e+12,3481,3.412685315e+10,9200230,47266.97,91.6,25.97,0.80446261,1,0,0,0,0,0,0,87.74756765399994,0,0,196414, 852
1780859782,3462,6.40016e+06,2.86607207e+08,1.780856290466e+12,1.780859782128e+12,3492,3.4207055155e+10,8020200,47426.27,99.6,26.14,0.589277429,1,0,0,0,0,0,0,88.01048663599994,0,0,196786, 851
1780859792,3472,6.40016e+06,2.87207221e+08,1.780856290466e+12,1.7808597926e+12,3502,3.4313457815e+10,10640266,47570.58,90.2,26.14,0.284533319,1,0,0,0,0,0,0,88.32653462299994,0,0,197275, 851
1780859802,3482,6.40016e+06,2.89207267e+08,1.780856290466e+12,1.780859802712e+12,3512,3.441486035e+10,10140254,47705.86,84.5,26.14,0.292122809,1,0,0,0,0,0,0,88.59041212899996,0,0,197745, 850
1780859813,3493,6.40016e+06,2.904073e+08,1.780856290466e+12,1.780859812853e+12,3522,3.451646289e+10,9236595,47840.89,76.7,26.14,0.294827501,1,0,0,0,0,0,0,88.80388160399995,0,0,198212, 850
1780859823,3503,6.40016e+06,2.90807315e+08,1.780856290466e+12,1.780859822944e+12,3532,3.4617465415e+10,10100252,47976.07,84.5,26.14,0.294353677,1,0,0,0,0,0,0,89.07959319499994,0,0,198680, 850
1780859833,3513,6.40016e+06,2.91007324e+08,1.780856290466e+12,1.780859833044e+12,3543,3.471846794e+10,10100252,48116.2,87.6,26.14,0.280185219,1,0,0,0,0,0,0,89.34996398699994,0,0,199849, 848
1780859843,3523,6.40016e+06,2.92207348e+08,1.780856290466e+12,1.780859843194e+12,3553,3.4819470465e+10,10100252,48251.21,84.4,26.18,0.294982535,1,0,0,0,0,0,0,89.55542262399995,0,0,200315, 848
1780859853,3533,6.40016e+06,2.92607359e+08,1.780856290466e+12,1.780859853296e+12,3563,3.492047299e+10,10100252,48385.71,84.1,26.18,0.291349893,1,0,0,0,0,0,0,89.82301318199994,0,0,200783, 847
1780859863,3543,6.40016e+06,2.93007368e+08,1.780856290466e+12,1.780859863419e+12,3573,3.502247554e+10,10200255,48521.2,84.7,26.18,0.287847457,1,0,0,0,0,0,0,90.09394503099995,0,0,201251, 847
1780859873,3553,6.40016e+06,2.94007394e+08,1.780856290466e+12,1.780859873504e+12,3583,3.5123078055e+10,10060252,48656.18,84.4,26.18,0.302313249,1,0,0,0,0,0,0,90.29879829699995,0,0,201719, 847
1780859883,3563,6.40016e+06,2.96007437e+08,1.780856290466e+12,1.780859883643e+12,3593,3.522448059e+10,10140254,48791.55,84.6,26.18,0.293082866,1,0,0,0,0,0,0,90.57466238399994,0,0,202188, 846
1780859894,3574,6.40016e+06,2.96807462e+08,1.780856290466e+12,1.780859893754e+12,3603,3.5325083105e+10,9145683,48929.46,78.4,26.18,0.298708497,1,0,0,0,0,0,0,90.84800986699992,0,0,203058, 845
1780859904,3584,6.40016e+06,2.97407482e+08,1.780856290466e+12,1.780859903449e+12,3613,3.5415085355e+10,9000225,49075.97,91.6,26.23,0.78311218,1,0,0,0,0,0,0,91.07601155899991,0,0,203790, 845
